,id,dialect,tweet
419565,883712857409564672,AE,"#حجب_تويتر_في_الامارات عمري ما شفت شعب نكته بهالمستوى هذيلا تعدوا المصريين بمراحل صاروا هم النكته الله لا يبلانا 
محدثتكم من بلوتو✌️"
419566,883713141783310336,AE,@M_121300 بعد عمري صوتج وصل حول حول بس ماعليج امر نبغي سلك ل تويترر 😂😂
419567,883713553705971712,AE,#حجب_تويتر_في_الامارات ي جماعه لا تلومونهم يقولك حليب الحمير المستورد طلع منتهي الصلاحيه طبيعي يهلوسون😂😂
419568,883714185233915904,AE,@1___Ao___1 اووووه لا تتخبرين يقولج ثلووووج 😍اذا حابين نطرش لكم ع اول مركبه فضائية حاضرين لعيونكم بس ومعاه حليب المرااعي ✌️✌
419569,883714376271843328,AE,@5p511 نحن الاماراتييين مافيه شي يصعب علينا اذا مافيه اتصال يصير يعني يصير ✋🏼
419570,883716445313662976,AE,@LEFT_2001 االطريق سالك انا مريت عليه وانا رايحه بلوتو👌🏻👌🏻
419571,883716874046976000,AE,#حجب_تويتر_في_الامارات احلى هاشتاق خلال هالفتره 💃🏻💃🏻 اللي بيي بلوتو ولا عليه امرر بس كرتون حليب المراعي ✌️✌ودفايه ذبحنا البرد😎
419572,883717957989408768,AE,@mahamd050399 وانتوا عزنا وسندنا الله لا يحرمنا منكم🇦🇪🇸🇦
419573,883718151216795648,AE,@1___Ao___1 فالج طيب حياتي ابشري 💜
419574,883766174135324672,AE,@14Fuj دكتور الجو فعطارد حار غيرنا الوجهه ل بلوتو ويقولك الارسااااال فللللل👌🏻😂
419575,883768382209892352,AE,@14Fuj مايحتاي موصين اخوانا فالسعوديه مايقصرون بيقبلون صوبنا وبييبولنا ✌️ماعليك غير تييب معاك الشاحن اهم شي 👌🏻
419576,883778852790644736,AE,@saraada41511136 @AnwarGargash @najkassem وقحه دام هذا اهتمامج فعذراً ما اقدر اناقش ناس بهالعقلية✋🏼اقدر اجيب اي صوره واقول هذي التبن ساره وافضحج لكن اخلاقي ما تسمح وهذا قذف ي جاهله👍🏻
419577,883866294428344320,AE,@Angham1991 @saraada41511136 @AnwarGargash @najkassem حبيبتي انغام هذي ماتمثل غير نفسها الله يعينها على هالعقليه المتخلفه😥👌🏻
419578,884129294703874048,AE,#قطري_ارفض_التجنيس بترفض وين بالضبط فالسياسه،، فالرياضه ،، فالفن بترفض شو والا شو 😩😰
419579,884138041475989504,AE,@nour94860435 فيه اصليين لكن للاسف قله واغلب المجنسين لهم حقوق وامتيازات تفوق حقوق المواطن الاصلي اللي يحب بلاده بلا مقابل عكس بعض المجنسين👌
419580,884138717987962880,AE,@nour94860435 ذيلا مع الخيل ي شقرا😎👌
419581,884143020777635840,AE,"#توحيد_علم_الدوله الكل يحط العلم عشان اللي بيغتاظ يموت غيظ زود 😎
🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪"
419582,884146193122635776,AE,#احذفوا_تيم_الفلاسي الله يعز تيم عن هال كم نفر اللي بيسوولها انفولو والله ما درت عن هوا دارهم 😂😂
419583,884172890966511616,AE,@The_Meeeem @shaalmuhanadi كالعاده الاماراتيات سند للرجال الباقي على اللي اميره راح استعان بجنود من تركيا لان ما عنده رجال يثق ويحتمي بهم😎
419584,884247337677324288,AE,#احذفوا_تيم_الفلاسي بعض المرتزقه يقول تيم مسترجله 😎انزين اذا انتوا ع حد قولكم رجال ليش اميركم استعان بالاتراك يحمونه بدالكم والا انتوا ؟!!
419585,1009800086577209216,AE,@Adhwan حتى التاريخ مضروب. يقصدون يونيو مب يوليو🤣🤣
419586,1042862815936212992,AE,"أجمَل منظر
ممگن تشوفــہ ، 
ملـآمح الفرح علـىٰ
 "" وجــہ تحبّــہ '

أمي و أبوي  ˓٭˛✿"
419587,1043485285466529792,AE,وننزل من القرآن ما هو شفاء ورحمة للمؤمنين ۙ ولا يزيد الظالمين إلا خسارا ﴿٨٢﴾ -- سورة الأسراء #Quran
419588,1050084162290556800,AE,@Kafalsaud78 @AASAAKSA @AwwadSAlawwad حتى حساب التواصل الحكومي ماتكلم عن الموضوع
419589,1059500075515285632,AE,@Alwaleed_Talal @Kafalsaud78 @MariaBartiromo @FoxNews @SundayFutures المذيعه المفروض ماتدخل السعودية مرة ثانيه.
419590,1095019036377841664,AE,@ramyalsawy7 ياحرام.  المفروض ماتطلع برع مصر
419591,1114483883817545600,AE,"العاقل الذكي من لا يدقق في
كل صغيرة وكبيرة مع أهله
وأحبابه وأصحابه وجيرانه ."
419592,1148638478009347968,AE,"القرارات الصعبة ممكن تأذينا بلحظتها 
لكن توفر علينا الندم بالمستقبل ."
419593,746479207061032960,AE,"اللي مضى لك أمس مايرجع اليوم
وأرزاق بــــكره ما تجــي قبل بـكره ..
لا تقول هــذا معطى وذاك محروم
ربــــــك يزيــد العبـد لا زاد شـكـره ..!!"
419594,749772715528183808,AE,@Dralnoaimi أنا سمعته من البلكونة ههههههه ما عندي حووي
419595,753065240368189440,AE,"آرفع يديـك وما في خآطرك قـولہ
من رحمة آلله : لآ تيأس ولآ تقلق
 
لآ شفت قــدّامــك آلبيبان مقفولہ
بيبان ربي كريم آلوجہ #ما_تنغلق♡"
419596,761930291367862272,AE,@Dr_salih_ab امييين ... زايد الخير أعجز العالم كله بأفعاله و طيبته و حكمته ..
419597,777830709495037952,AE,"طبعي أسامح ولا أحقد على الناس
أوصل من وصلني والقاطع أعذره

ولا مديت الطيب ماقيسه بمقياس
وأحشم من حشمني ولو ما أعرفه"
419598,777837245109792768,AE,"ياحي قلبن  يحفظ الود  ويصونه
ويراعي مشاعر خله بكل احساس 
ولاعاش قلبن يسوق  لمغليه المهونه 
قسم  ماله بصادق الموده  ساس"
419599,777838129332031488,AE,"لو هو آقرب لك من آلرمش للعين 
شيء مآهو من نصيبك - مَ تطوله 
⠀"
439200,1066749216742084608,BH,@AAlraees ايي لاحظت نص الديرة اعادة 😂
439201,1067028621909360640,BH,"على سبيل الفضول: كم شخص منا قد حظي بفرصة أخباره "" ان قلبه ابيض ""؟"
439202,1067300561450614784,BH,"صباح الخير على كل الناس اللي ""محد يحبهم"" 🌞💕."
439203,1067403948175360000,BH,"شي واايد حلو ان الغالبية العظمى حصلت فرصة بإن احد يقولها هالكلام لو مرة وحدة بحياتها ..
ومن هذا المنبر اقول للـ ٢٢٪ ان "" لكم أبيض وأطيب قلب بس للحين محد اكتشفه ❤️"". https://t.co/5q0WbzCdoz"
439204,1069121263040438400,BH,@WahabAlBalooshi في نوعين .. واحد زين وواحد مُحرم
439205,1069673583113330816,BH,الاماراتية اللي تمشي وتوزع سنابي على أساس انه سنابها .. ترى بأطقج .
439206,1070300087207763968,BH,توووني استووعب ان تولة دهن العود تنوزن بالميزان (بالكتلة) مو باللتر 🙆🏻‍♀️!! https://t.co/mLzl3bKm45
439207,1070674368286605184,BH,@Lennna_ كل عاام وأنتي بخيير لينا 🎉💕!
439208,1072079268199522432,BH,٤ سنين احن على هالوردة .. https://t.co/c7l6VqyT5L
439209,1072100737457500160,BH,@KHA22x ماتقصررين والله يا الشيخة انتي 💗
439210,1072421471778205568,BH,"استلطف فكرة ان لكل شخص فينا "" ملاك حارس "" 🕊."
439211,1072457405726908416,BH,"ما ادري شلون بنتطور دام الأغلب مايبادر ويسوي ""الشي المناسب"" وينتظر كل شي من الوزير والوزارة تطلع قرار بخصوصه."
439212,1072458101016662016,BH,ابسط مثال : كان من الممكن المدرسين انفسهم يأخذون هالمبادرة بدون انتظار قرار من الوزير .. https://t.co/f55hpGadC4
439213,1074591021516972032,BH,"كل عاام وأنتي بخيير مروة حوسيين 🎉💗!!
@MarwaHussain73"
439214,1076029839608561664,BH,"جميلة جداً عبارة : "" لو خُليت .. خُربت."""
439215,1076100115339853824,BH,"من امس وأنا احاول افهم شنو معايير ""النجاح"" اللي قاسها منظم اللقاء .. وخصوصاً ان الناس حاطه عينها على هالدورة الانتخابية بالذات ومترقبة نتائج اكثر من بهرجة."
439216,1076103915702284416,BH,"كل عاام وأنتي بخيير big boss .. ربي يبلغني فيج واشوفج من نجاح لنجاح ثاني 🎉💕!!
@HissaAlJar_"
439217,1076472895398952960,BH,يوم لطيف كلُطف سُحبه ☁️💕.
439218,1076854884140572800,BH,"كملت اكثر من ١٠ سنين*
وجداً فخورة 💕 https://t.co/LK2mToYUx1"
439219,1077097801828454400,BH,@HAlbuflasa راجعين يا هوى راجعين ..
439220,1077126799174324224,BH,@FalakJanahi جاهز ان يجاوب على أسئلة ويتناقش ؟ ليش لا
439221,1077254595674541952,BH,""" كبرنا على الأيام اللي ما نحمي نفسيتنا فيها "".
- نيلة علي"
439222,1077544224894173184,BH,@nusaiba__ @A_sherooqi @HananAlbaa @noor_alawadhi92 واااييي اللهم آميين .. اجمعيين يارب العالمين 🕊💕
439223,1077868588730597376,BH,@sasmo0o عندي كلام وايد يأيد كلامك بس مالي بارض عقب اشرح وجهة نظري حق اي احد يعارض
439224,1077876978710208384,BH,@sasmo0o يبيله والله .. يمكن بالغلط احد يستوعب ان الموضوع مو بالصورة المأخوذة عنه
439225,1077998035442061184,BH,@arhma_khalifa نقدر نعتبرها جريمة خدش حياء؟
439226,1078540621927907200,BH,@zalawadhiii كل عاام وأنتي بخيير ياعروس 💗🎉!
439227,1079739670534242432,BH,"شريتوا اللي في خاطركم قبل تطبيق القيمة المضافة ؟
#البحرين https://t.co/1Dy2LwEQUA"
439228,1079779358305333248,BH,@bido096 @AgaffarM يبه اشتري لها اللي تبيه .. 🚶🏻‍♀️
439229,1080372407444168832,BH,"احس بضروري مشاركة ذي الصفحة اللي تبرر أساس وجهة نظري .. 
- من كتاب لانك الله https://t.co/cx5jFIjjIF"
439230,1080470045409624064,BH,دام السما حلوة ماعلينا بالزحمة اللي على الأرض 💭💕.
439231,1082236383874424832,BH,تلقائياً ناكر المعروف يطيح من عيني لو من كان .
439232,1082246801414123648,BH,"ريلي ريلي آي دونت نو هاو آي تل يو .. واايد شكراً و الله يسعدج 💗💗.
٣١.١٢.٠١٨"
439233,1083721513818308608,BH,"شكلي بارجع اسمع شيلات 🙂!
#فرسان_القصيد"
439234,1083731137573408768,BH,@Tofi031 له داعي اكتب اللي قلته لج مرة ثانية؟
439235,1083739493570670592,BH,@FalakJanahi كانك تدري .. حددي خاطري في بيك اب 😂
439236,1084056253368844416,BH,""" لاني مقيد ولاني مفكوك ""."
439237,1084789879056334848,BH,عسى القلوب الطيبة ماتشوف شر 🕊.
439238,1084916343814717440,BH,@Shymalshaikh معليه بس الصراحة ابدعتي https://t.co/HlToEQtP7W
439239,1088516348731424768,BH,""" اتغنى فيك باشواقي نشيد
  واصدق اللي قيل من بنت بولد "" 🎼
 #خالد_عبدالرحمن_في_فرسان_القصيد"
439240,1089844965285511168,BH,"عسى عمرك مديد يا ملكنا الغالي ❤️🇧🇭!
#البحرين https://t.co/OBwxRBmgH6"
439241,1089857585887563776,BH,@anaskoo95 نسأل الله ان يرزقنا اللي احسن منها 🕊
439242,1091232686516121600,BH,@FanoonJanahi ربي يفتح لج باب رزق احسن ان شاء الله 💕🕊
439243,1091365291408441216,BH,"الوضع عبارة عن "" ماادري "" بس Bold."
439244,1092505997300690944,BH,@_maryam58 من طيبتج ولطافتج اتعبتي قلب اللي يحبونج  ❤️!
439245,1092700182087716864,BH,@_maryam58 @NaylaAldoseri احبكم ثنتينكم ومايفرق هالنقاش عندي 🌝💗.
439246,1092871815427428352,BH,@Abraarii13 اطرش لج عنوان بيتنا ؟
439247,1093540529848180736,BH,انا أظن حياتي عاطفية للأمانة وقاعدة اخذها على قد عاطفتها  .. https://t.co/hVydsRWmiu
439248,1095649641771790336,BH,"@mqahtani311 في ذمتي انج صاجه 
تستاهلين المخلاص مريم 😂"
439249,1096754581600645248,BH,@A_sherooqi كل عاام وانتي بخيير عايشة 😍💗!
439250,1096804427556638848,BH,"فخورة جداً فيكم آنسات و واايد حبيت تكرار عبارة "" انزين خل نخطط اول .."" 
الله يلهمكم التغيير والتطور للأفضل دائماً 💜🕊!
#إثراء_الشباب"
439251,1097094354823532416,BH,@9afa_9 للأمانة انا كاسر خاطري الروب
439252,1097147825274740736,BH,الناس اللي أتعرف عليهم من الاعمال التطوعية لهم معزة جداً خاصة عندي ❤️.
439253,1097148568756985984,BH,"@Khalifa_Rowaiei لا ان شاء الله يمشون امورنا ..
انتو ماشاء الله عددكم بروحه يبيله مدرج من جي سوو لكم مداهمات 😂"
439254,1097857005333737600,BH,شسالفة فرد العضلات اللي صاير في مجلس النواب ؟!
439255,1098114801673355264,BH,"البوح طير وصدتي برقع الطير
.
والحزن وكر وضامي الشوق صقار ..

#Mم #شخبطاتي https://t.co/lS0d2vEhtS"
439256,1098533865742888960,BH,@HudaAlshai5 كل عاام وانتي بخير حبيبتي 💗🎉!
439257,1098591234409533440,BH,خاطري أحط غيوم السما في غرشة واحتفظ فيهم ☁️💕.
439258,1099360386611101568,BH,ان شاء الله اول ماتصير فرصة بأمر .. الوحشة لكم وحدة 💗
439259,1101036646642974848,BH,"@f_Sanad95 يا محاسن هالصدف والله ❤️❤️!!
عاش من شافج دكتورة"
439260,1101210746938187776,BH,"واايد يحز بخاطري لما اشوف كبير / كبيرة بالسن وصل فيهم القهر والحرّة انهم مستعدين يفضفضون حق اي شخص بالشارع عن ""جفوة"" عيالهم.
- "" عيالي مافيها خير ..""
- "" هالعيال مافيهم واحد عدل ..""
ومستعدين يسوون اي شي بروحهم حتى لو كان هالشي فيه مشقة عليهم بس عشان مايطلبون منهم شي ."
439261,1103354063129841664,BH,قررت ما أضيع فرص .. اكثر من اللي ضاعت.
439262,1104393952650768384,BH,@mqahtani311 احببببج اكثرررر يا مدربة عن ستين الف مدربة وفخورة فيييج للأبد 😭❤️❤️❤️❤️!
439263,1105832362749972352,BH,اثراء مايفتحون التسجيل الا بعد ماينتهون من الدفعة الموجودة .. لذلك مااتوقع الحين بامكانج التسجيل لكن جربي مع الدفعة الجديدة 💗 بالتوفيق عزيزتي https://t.co/wU0twG53nk
439264,1108018303526555648,BH,هذي سما ولا جبر خاطر ❤️؟ https://t.co/qgwZPRLHIs
439265,1108020316347887616,BH,مو قادرة أتخطى جمال السما اليوم 💘. https://t.co/N18g8PiFPS
439266,1109136274907115648,BH,@D_Al3siri05 وارو القلوب اللي بعد ما تروّن 💗!
439267,1109820176755769216,BH,احد مركز ان في شي مو منطقي في كل اللي يصير ؟
439268,1109825207622078464,BH,"عندي تعليق على القضية اللي صايرة بس لكون الموضوع متشعب ويبيله شرح و""ناقص"" واايد آثر السكوت على الكلام."
439269,1109826095384285184,BH,"ويارب ما ننجر ورا اي قضية لمجرد انها صارت قضية رأي عام. خل نكون ""افعال"" مو ""ردود افعال""."
439270,1109834222016122752,BH,"@abdullanaljamea شوف اللايف مرة ثانية بدون سطوة العاطفة المصاحبة للصدمة وبتلاحظ بروحك؛
 في علامات استفهام وايد مالها اجابات وجوابها يلعب دور أساسي في القضية كلها ..
رأيي مابيقدم ولا بيأخر في القضية بس احنا كمجتمع لازم نكون عقلانين لما نسمع اي قضية ونبتعد عن العاطفة شوي"
439271,1110102785809371136,BH,"""الله يسامحك مابي ادعي بلحظة غضب ..""."
439272,1110113944138592384,BH,@latifa_a94 دارت الدنيا وياما دارت الدنيا عجب ..
439273,1110489645958262784,BH,"@YAlrawash تخيل عقبها كلمة ""حديد"" شنو ممكن تسوي 😂"
439274,1111188938474045440,BH,"إليا كتب لك ربّك الرزق .. بيجـي
وإن ماكتب لك رزق منتب طايله

#حامد_زيد 💕"
439275,1112298425284997248,BH,@mqahtani311 قلتي كلام كان بخاطري بس ماكان لي بارض اكتب.
439276,1112372239838654464,BH,"تصدقي عنه لان الصدقة  وااايد زينه للميت + واايد  بتخفف عنج وايد مشاعر منها الشعور بالذنب على اي تقصير وعدم المقدرة على التجاوز وغيرها ..
وتذكري دائماً بأنه في مكان وااايد احسن من دار الدنيا .. الله يرحم موتانا وموتاكم ويجمعنا معهم في جنات الفردوس الأعلى 🕊 https://t.co/rWHvPSpGuU"
439277,1017010062500552832,BH,@Aminamohamed__ @bido096 طبعاً ماراح أتكلم عن كمية التسليك اللي قاعدين تعيشون روحكم فيها ..
439278,1018171794807775232,BH,+ الناس اللي مااقدر اتوقع تصرفاتها.
439279,1018506189372645376,BH,@Aminamohamed__ والله علمني هالمرة متى ماتبين تسمعين فويس نوت انا حاضرة 😌
439280,1018903812344569984,BH,""" محد بيأخذ من الدنيا الا رزقه ."""
439281,1019623358646902784,BH,والله والله والله في ناس مناقضين التناقض نفسه .. شلون ممكن الواحد يتعامل معاهم ذيلي؟!
439282,1019930294646902784,BH,@lulwaalnoaimi4 فديتج يا اللولو والله ❤️
439283,1020295730995527552,BH,"في "" رسالة إلهية "" قاعدة تتكرر معاي واايد هالايام وحدي مو فاهمة شي ! https://t.co/LPW6RKv9uM"
439284,1020322698789048448,BH,@Almeem0528 الله يكتب اللي فيه الخير .. شكرًا على جرعة الطاقة الإيجابية 💗
439285,1020733886383493248,BH,""" والله العظيم انها من نعم الله ان البنات فيهم كبرياء .. وﻻ مو بس احتلوا العالم جان كل شي سوو. ""

- عبدالله المناعي"
439286,1021054127122599936,BH,"التويت اللي صار عليه لَغَط ..
القصد إيمان الشخص ما ينجيه من الغرق إن كان مايعرف يسبح.
يجب الأخذ بالاسباب دائماً. https://t.co/Pku1Ib7kd3"
439287,1021054577490243584,BH,@FanoonJanahi امبيي ماهقيت تسمعين حق محمد عبدو https://t.co/WlES9to7Tm
439288,1021409651370446848,BH,@SMALRUMAITHI @aiishaa502 إن شاءالله - لكم ثنتينكم -
439289,1021595192112099200,BH,شالرعب اللي من صباح الله خير!
439290,1021757613598490624,BH,@_shaikee كثر كل شي واحشني ..💕
439291,1021875463264907264,BH,@Abraarii13 نطري لين الشهر اللي عقبه 😂
439292,1023387023430901760,BH,@Noora_ebrahim95 الله يتمم أمورج على خيير حبيبتي 💗
439293,1024896772492218368,BH,@Aralahmed93 كل عاام وانت بخيير 🎉!
439294,1025420543791705984,BH,@___marwh اتغشمر لاتسوين لي جي 🌝❤️
439295,1025837393398648832,BH,"""خلهم ينفعونك دامهم يعجبونك ""."
439296,1026083653875625984,BH,""" عمات عين وعمات قلب""."
439297,1026472790017409024,BH,"@Fatimaaldoseri7 ان ذكر الطاووس يحتاج جماله عشان يصير له قيمة عند أنثى الطاووس ""الباهتة"" 😌 محد يزعلج وانا موجودة."
439298,1027083124545646592,BH,لازم يصير شي حلو اليوم لان التاريخ ما يتطوّف .
439299,1027862568415703040,BH,"النور نوركم والله .. بصراحة كان شي واايد حلو واستثنائي عن ما معهود وحبيت التغيير اللي صار💕
بس مانقدر ننكر ان ناقصكم ""leadership center"" 😌 https://t.co/oC9cQSt7Lf"
439300,1027907519031779200,BH,"اللي اعرفه ان مؤخراً ماعندي حياة اجتماعية مو عشاني متغيرة على حد 😩 
كلميني خل أخذ اللي في خاطرج ❤️"
439301,1028622682487758848,BH,@Almeem0528 طبيعي ان واااايد يأزمني؟
439302,1029354325162815616,BH,@D_Al3siri05 اللهم آميين .. موتانا وموتاكم يارب ❤️
439303,1030876528756830208,BH,"شككراً واايد على الكلام الكيوت 💗
-الايموجي الاول بالغلط 😅-"
439304,1030876925202493440,BH,مجال التطوع في مؤسسة المبرة ممكن من خلال برنامج إثراء الشباب .. تابعو الانستقرام @mkfbh و إن شاءالله راح ينزلون بوست اول مايحتاجون متطوعين 👌🏻 https://t.co/EqQp5eRJLN
439305,1030887429308407808,BH,تاريخ اليوم حلو توني انتبه 🤔
439306,1031937971375796224,BH,"* بعد حديث قصير حول خيبات الحياة*
"" صج شعور بالنجاة .. تحسين الله يحبج "".
- نيلة علي"
439307,1031979006780993536,BH,القرار اللي أقبلت عليه وتراجعت عنه ألفين مرة. https://t.co/Sa7zqyZDNB
439308,1032326157969055616,BH,@AldoseriMaryam ربي يخليه ويحفظه لج 💕
439309,1032576011504967552,BH,عادي عادي سلمي واحنا نوصل لبعض من اللي سلمت علينا 😂❤️ https://t.co/uLXwh4Wfvy
439310,1032576356050190336,BH,وااايد شكراً وواايد استحيت الصراحة ❤️.. الله يسعدكم دنيا وآخرة يارب ❤️ https://t.co/l7PzC4uCOw
439311,1033374927498489984,BH,"@D_Al3siri05 وانا ""احبك لين يوم الدين"" ❤️"
439312,1033765806868451200,BH,"مسس يوو تووو 🌝💗
باْذن الله"
439313,1034051170229268352,BH,"كللش مو زين أتفاعل أو اندمج مع أي شي بالدنيا لأن حرفياً ""ملامحي بتسولف عني""."
439314,1034880203170803584,BH,@M_K_Alemadi تهقى كله بسبب النووي؟
439315,1039230637385940992,BH,@A_sherooqi شكلي ماقريت نفس اللي قريتيه 😂👌🏻
439316,1039904387584479232,BH,"احد مستوعب يا جماعة قوة الشهادة اللي نحصلها لدرجة ان الناس اللي من ""الدول اللي تعطي طلابها فلوس عشان يدرسون"" يقدمون حق يدرسون عندنا ؟ https://t.co/naUgCbdhFK"
439317,1040196939663532032,BH,وشكراً للي خبرتني بهالخبر الكيوت @luluuh_3 💗.
439318,1041008225078927360,BH,"متى أعرف انه مزاجي حلو ؟ 
لما أدخل سناب وأرد على كل ستوري وكل برايفت سناب 😌."
439319,1041178496792493952,BH,@HMK95_ وااااييي.. انا افخر والله 😂💗💗
439320,1041192301131956224,BH,@AminaAhmadi7 مالنا الا نوزع صباحات بس 😂
439321,1041218488306561024,BH,@HananAlbaa عاد ذيلي بالذات اللي انكتب الصباح لهم ❤️
439322,1041286235770290176,BH,"اللي كتب اغنية ""من مثلك"" إنسان طبيعي مثلنا؟"
439323,1041935951344349184,BH,@fatima_alrowai الله يبارك بحياتج ياقلبي 💗
439324,1041937487743078400,BH,@k3bi77 الله يباارك بحياتك يا اخوي .. اللهم آميين 💕
439325,1041938753135288448,BH,اعوذ بالله من الاحلام اللي تزعل .
439326,1042060689379086336,BH,@nourabumjaid الله يباارك فيج نورة .. الفال لج ان شاء الله 💗
439327,1042060777899917184,BH,@bayon_20 الله يبااارك بحياتج حبيبتي .. الفال لج يارب 💗💗
439328,1042077177494339584,BH,@bido096 الله يباارك فييج اختي .. الفال لج ❤🙏🏻️!! https://t.co/Whh5HuqjkW
439329,1042105282413912064,BH,@Noora_ebrahim95 مبروووك حبيبتي .. الله يسعدج ويهنيج 💗💗
439330,1042296612435976192,BH,@its79ee9 الله يبااارك بحياتج حصة .. الفال لج يارب ❤️❤️
439331,1042356803445694464,BH,@nawafjana7i الله يباارك فيك نواف .. الفال لك إن شاءالله 💕
439332,1042426293114101760,BH,في كلام خاطري اقوله من زمان واظن ان الوقت صار مناسب للتصريح فيه ..
439333,1043199363034624000,BH,أشفق على الناس اللي طول عمرها تتحلطم .. لاهي استانست بلحظتها ولا عمرها بتستانس طول ماهي جي.
439334,1043200421622370432,BH,@_HM96 اذا طيبين يتعبون روحهم والله اما الحساد الله فوقهم 😂
439335,1044974063767244800,BH,@25Aisha_ خطاج الشر يا بعدهم ❤️
439336,1044975529957437440,BH,@bido096 اختي درسي وهدي عنج السوالف ..
439337,1044976544895119360,BH,@nusaiba__ @bido096 دكتورة نصحيها مو تساعدينها 😂💔
439338,1045246087718678400,BH,@sondosmearaj إن شاءالله تجربين اللي جربته حبيبتي 💗
439339,1045268228354789376,BH,لا تستصغرون مصايب غيركم عشان محد يزعلكم بالكلام .
439340,1045318024599937024,BH,@bido096 بقولج اول ما ارجع إن شاءالله 🌝..
439341,1046358477952765952,BH,@Almeem0528 عند اي مرش زرع واقفة عنده 😶؟
439342,1046358985937481600,BH,مااقدر أنكر انها تمثلني 🌝 .. https://t.co/05XNI5bquW
439343,1046696091247431552,BH,حالياً انا ٢٣ و٢٤ بوقت واحد ..
439344,1046713116120231936,BH,"لا خلص كل الكلام اللي مانخجل نقوله
ما بقى إلا اللي مابين السطور .."
439345,1047001672352976768,BH,@its79ee9 وانتتتي بخيير وصحة وسلامة اختااه 💗💗💗 https://t.co/YhVxOOViUi
439346,1047100116375621632,BH,"@mesopotaima1 معليه ""حناني"" مأخذه بريك هاليومين .."
439347,1047100286626664448,BH,"@mqahtani311 انتي التطبيق العملي لـ ""مابقى الا قسوتك"" 😂💔"
439348,1047207530127118336,BH,@HMK95_ كفووج الطيب .. انتي الكلبشات والله 😂❤️❤️
439349,1047790486478643200,BH,هبي ويكند يا عيال 😎 .. https://t.co/ANTufQvO9D
439350,1048564108579262464,BH,ما اعرف شنو موضوع اللون الزيتي معاي بس واايد احبه في الثياب والأغراض 😩!
439351,1049016449405206400,BH,"من زود ما الناس مو متعلمه احد يتعامل معاها ""بلطف"" صارت تفسره بشكل خاطئ مع من يُمارسه معاها ."
439352,1049227300955406336,BH,@mqahtani311 الوضع بكبره يضحك وانتي الصاجه 😂
439353,1049340919273668608,BH,"الله يباارك فييج حبيبتي انتي .. و الله يسعدج وأكون قد مسؤولية هالكلام 💗💗
واللهي الخطوة الاولى طلعي لي الإفادة وعقبها بنتفاهم 😂💔 لان للامانة مااقدر انصح وافتي بشي انا للحين ماخطيت فيه لو خطوة وحدة https://t.co/XGKUohcArH"
439354,1049602795610001408,BH,"كل عام وانتي بخييير منيرة 🎉💗!
@MuniraAldoseri"
439355,1050829680465637376,BH,"@Mardah_ @bido096 @Tofi031 جيتني صدفة انتظرها .. يا محاسن هالصدف ❤️ 🎼
عاش من شافج مرده 😩❤️"
439356,1051120678928301952,BH,@f_Sanad95 أيي افا عليج ..طلعي كل اللي في خاطرج ولا تحاتين
439357,1051146742022983552,BH,يزيدنا ويزيدج حبيبة قلبي ❤️
439358,1052556414399451136,BH,"خاطري اكتب "" ماعلمك صوت المطر كيف احتريك "" مثل باقي الناس 😂
#pt"
439359,1052959264598319232,BH,الناس الطيبة تستاهل الناس تفرح لها ❤️
439360,1053301288484700160,BH,طق عندنا مطر الحمدلله 😌🌧 .. https://t.co/SIPrqbPhbB
439361,1053559759394214016,BH,اللي ماوقف تحت الحلبة خسران . https://t.co/e0sUoJ6tju
439362,1055062735669653632,BH,انا ما احتاج احد يسوي فيني مقلب .. بروحي اسوي في روحي مقالب ماشاء الله علي 🙂.
439363,1055419997294681984,BH,"إذا تبون تساعدوني في شغلة لا تسألوني ""تبين مساعدة؟"" وتخلوني تحت ضغط وتوتر .. ساعدوني بدون أسئلة ."
439364,1055707108568637440,BH,@latifa_a94 @MuniraAldoseri @HananAlbaa @bido096 @its79ee9 @Tofi031 صج صج صدفة ترد الروح 💗💗!! الله يكثر من هالصدف ونلاقيكم 💕
439365,1055729713275158400,BH,جذي الواحد يصوت له وهو مرتاح على مصداقيته. https://t.co/UEQ4hROi0d
439366,1056416488272334848,BH,هم اصحاب المصالح الشخصية اللي مستعدين يسوون ( أي شي ) عشان يحققون اهدافهم ويوصلون لمصالحهم ( على حساب غيرهم) . https://t.co/UyA12KS4qy
439367,1056416752891035648,BH,"وفي رواية أخرى يلقبون بالـ "" متسلقين ""."
439368,1056518814874112000,BH,"@25Aisha_ احنا فايزين فايزين ماله داعي تحرقين بروحج 😌.
#HalaMadrid"
439369,1056578090690842624,BH,امبي لا مو صج 🙂!!
439370,1056578293862989824,BH,@Aminamohamed__ للحين. باقي. شوط. ثاني.
439371,1056578514374324224,BH,@WahabAlBalooshi @saleh4almehza من وين تطلع كل هالتعاريف 😂؟!
439372,1056578988401922048,BH,إذا استمر الوضع جي باضطر أني اعترف بأشياء ماابي اعترف فيها .
